id,provincia,canton,modulo,tipo,extension,tamano_mb,porcentaje,estado_documental,condicion_tecnica,archivo,ruta,keywords,snippet
e591b6ed0325,Bolívar,Guaranda,Plan / referencias,Documento Word,docx,0.05,,,,Borrador.docx,Bolívar/Guaranda/01_PLAN_COMPARTIDO_O_REFERENCIAS/Borrador.docx,Deslizamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Recursos/maquinaria,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN GUARANDA PLAN DE ACCIÓN CANTONAL ANTE EL EVENTO EL NIÑO 2026–2027 Provincia de Bolívar | Cantón Guaranda Versión: Borrador técnico V01 Fecha de elaboración: 23 de junio de 2026 Responsable técnico: Ing. Patricio Medina Documento elaborado con base en la estructura referencial del Plan de Acción Territorial ante el Evento El Niño para nivel provincial/cantonal y los lineamientos estratégicos aplicables a los Gobiernos Autónomos Descentralizad
9e04cad3a7c9,Bolívar,Echeandía,Plan / referencias,MD,md,0.0,,,,REFERENCIAS_ARCHIVOS_COMPARTIDOS.md,Bolívar/Echeandía/01_PLAN_COMPARTIDO_O_REFERENCIAS/REFERENCIAS_ARCHIVOS_COMPARTIDOS.md,,"# Archivos compartidos o registros localizados · Bolívar / Echeandía ## GADMCE-ENOS-2026-001 / puntos críticos Echeandía Tipo: Registro/base Fuente: File Library Nota: Puntos registrados: Malecón, San José de Camarón, Chiniví, San Gerardo. Nota: esta carpeta contiene referencias y extractos operativos. Los binarios originales no se pudieron incrustar automáticamente desde la Biblioteca de Archivos."
d3da5d288202,Bolívar,Echeandía,Informe de valoración,Informe / revisión,md,0.0,52,Registros F01 localizados; sin plan final localizado,Información base insuficiente para plan definitivo,INFORME_VALORACION_ECHEANDÍA.md,Bolívar/Echeandía/02_INFORME_VALORACION/INFORME_VALORACION_ECHEANDÍA.md,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Mitigación/dragado; Mitigación/obras; Formulario F01; Formulario F02; Seguimiento F07,"# INFORME DE VALORACIÓN TÉCNICA ## Plan de Acción ENOS 2026-2027 · Bolívar / Echeandía **Estado documental:** Registros F01 localizados; sin plan final localizado **Porcentaje estimado de afinidad / concordancia con lineamientos SNGR:** 52 % **Condición técnica:** Información base insuficiente para plan definitivo ## 1. Base de valoración Se identifican puntos críticos y acciones asociadas a dragado, encauzamiento y muros de contención. ## 2. Criterios aplicados La valoración se organiza sobre d"
e11c3f4d2b47,Bolívar,Echeandía,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Bolívar/Echeandía/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
0f41e6bf34cf,Bolívar,Echeandía,Seguimiento F07,Guía F07,txt,0.0,52,,,GUIA_SEGUIMIENTO_F07.txt,Bolívar/Echeandía/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,"SEGUIMIENTO F07 · Bolívar / Echeandía Estado sugerido para seguimiento mensual: - Actualizar porcentaje de implementación cada mes. - Registrar actividades ejecutadas, actividades pendientes, brechas, apoyo requerido y verificables. - Usar criterios C1-C10 para medir avance. - Adjuntar actas, fotos, mapas, oficios, informes técnicos o enlaces Drive. Porcentaje base sugerido: 52 %"
a2fba43d134f,Bolívar,Caluma,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Bolívar/Caluma/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
60da700719ea,Bolívar,Caluma,Informe de valoración,Informe / revisión,md,0.0,72,Plan localizado,Revisión técnica requerida antes de remisión formal,INFORME_VALORACION_CALUMA.md,Bolívar/Caluma/02_INFORME_VALORACION/INFORME_VALORACION_CALUMA.md,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Formulario F01; Seguimiento F07,# INFORME DE VALORACIÓN TÉCNICA ## Plan de Acción ENOS 2026-2027 · Bolívar / Caluma **Estado documental:** Plan localizado **Porcentaje estimado de afinidad / concordancia con lineamientos SNGR:** 72 % **Condición técnica:** Revisión técnica requerida antes de remisión formal ## 1. Base de valoración El documento se identifica como Plan de Acción Territorial ante el Evento El Niño del cantón Caluma 2026-2027. ## 2. Criterios aplicados La valoración se organiza sobre diez criterios operativos usa
d00812dcec27,Bolívar,Caluma,Seguimiento F07,Guía F07,txt,0.0,72,,,GUIA_SEGUIMIENTO_F07.txt,Bolívar/Caluma/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,"SEGUIMIENTO F07 · Bolívar / Caluma Estado sugerido para seguimiento mensual: - Actualizar porcentaje de implementación cada mes. - Registrar actividades ejecutadas, actividades pendientes, brechas, apoyo requerido y verificables. - Usar criterios C1-C10 para medir avance. - Adjuntar actas, fotos, mapas, oficios, informes técnicos o enlaces Drive. Porcentaje base sugerido: 72 %"
27814ed79bc1,Bolívar,Caluma,Plan / referencias,Informe / revisión,docx,0.04,85,,,Informe_individual_ENOS_Caluma.docx,Bolívar/Caluma/01_PLAN_COMPARTIDO_O_REFERENCIAS/Informe_individual_ENOS_Caluma.docx,Inundación/anegamiento; Erosión/socavación; Alojamiento temporal; Infraestructura expuesta; COE / coordinación,INFORME TÉCNICO INDIVIDUAL DE REVISIÓN Plan de Acción ante el Evento El Niño 2026-2027 GAD Municipal del Cantón Caluma Fecha de revisión: 15 de junio de 2026 GAD / jurisdicción GAD Municipal del Cantón Caluma Provincia Bolívar Documento revisado Plan de Acción Territorial ante el Evento El Niño del Cantón Caluma 2026-2027 Archivo fuente PLAN DE ACCION-CALUMA.pdf Estado técnico recomendado Favorable condicionado - requiere ajustes menores y trazabilidad Avance referencial 85% Semáforo Verde con o
c41e8d016702,Bolívar,Caluma,Plan / referencias,PDF soporte,pdf,0.57,,,,0482-SNGR-signed.pdf,Bolívar/Caluma/01_PLAN_COMPARTIDO_O_REFERENCIAS/0482-SNGR-signed.pdf,,"OFICIO - GAD-MCC-A-0482-2026-JINM Caluma, 24 de junio de 2026 Licenciado JAIRO FABRICIO JARAMILLO RUCANO Coordinador/a Zonal de Gestión de Riesgos En su despacho De mi consideración: Estimado Coordinador, en mi calidad de Alcalde del Gobierno Autónomo Descentralizado Municipal del cantón Caluma, y en cumplimiento de la Resolución Nro. SNGR-126-2026, me permito remitir el documento denominado “Plan de Acción Territorial ante el posible Fenómeno de El Niño en el cantón Caluma 2026–2027”, elaborado"
eb8a89463495,Bolívar,Caluma,Plan / referencias,Plan / contingencia,pdf,3.24,5,,,Estructura del plan de accion cantonal provincial (1)-signed-signed-signed (1).pdf,Bolívar/Caluma/01_PLAN_COMPARTIDO_O_REFERENCIAS/Estructura del plan de accion cantonal provincial (1)-signed-signed-signed (1).pdf,Inundación/anegamiento; Erosión/socavación; Deslizamiento; Infraestructura expuesta; COE / coordinación,"PLAN DE ACCIÓN TERRITORIAL ANTE EL POSIBLE FENÓMENO DE EL NIÑO EN EL CANTÓN CALUMA 2026–2027 Sr. JHERSON IVÁN NARVAÉZ MOYA Alcalde Administración 2023-2027 Fecha de elaboración: 10 de junio de 2026 Pág. 1 1. INTRODUCCIÓN El cantón Caluma, ubicado en la provincia de Bolívar, presenta condiciones geográficas, climáticas e hidrológicas que lo hacen susceptible a la ocurrencia de eventos peligrosos de origen natural, principalmente inundaciones, movimientos en masa, erosión fluvial, avenidas torrenc"
e5d0a4f78e11,Santa Elena,Gobierno Provincial Santa Elena,Otros,TXT,txt,0.0,,,,00_INDICE_PROVINCIAL.txt,Santa Elena/Gobierno Provincial Santa Elena/00_INDICE_PROVINCIAL.txt,,Provincia: Santa Elena Cantones incluidos: - Santa Elena - La Libertad - Salinas
0d1b49e6afe4,Santa Elena,Gobierno Provincial Santa Elena,Otros,PDF soporte,pdf,19.46,,,,GOBIERNO AUTÓNOMO DESCENTRALIZADO PROVINCIAL - ENOS - 2016 22 junio-signed-signed-signed-signed.pdf,Santa Elena/Gobierno Provincial Santa Elena/GOBIERNO AUTÓNOMO DESCENTRALIZADO PROVINCIAL - ENOS - 2016 22 junio-signed-signed-signed-signed.pdf,COE / coordinación,"GOBIERNO AUTÓNOMO DESCENTRALIZADO PROVINCIAL DE SANTA ELENA PLAN DE ACCIÓN PROVINCIAL ANTE EL EVENTO DEL FENÓMENO DE EL NIÑO 2026-2027 José Daniel Villao Villao Prefecto Junio, 2026 RESPONSABILIDAD Este documento se realizó como parte del trabajo articulado entre las direcciones operativas del Gobierno Autónomo Descentralizado Provincial de Santa Elena, bajo el liderazgo del prefecto Ab. Jose Daniel Villao Villao. DATOS GENERALES Provincia: Santa Elena Institución Responsable: Gobierno Autónomo "
249637029af9,Santa Elena,La Libertad,Otros,Plan / contingencia,pdf,0.67,,,,Estructura_del_plan_de_accion_cantonal_LA LIBERTAD_fenomeno_del_niÑo.pdf,Santa Elena/La Libertad/Estructura_del_plan_de_accion_cantonal_LA LIBERTAD_fenomeno_del_niÑo.pdf,Inundación/anegamiento; Infraestructura expuesta; COE / coordinación,"PLAN DE ACCIÓN TERRITORIAL ANTE EL EVENTO EL NIÑO GAD LA LIBERTAD 1. DATOS GENERALES Provincia: Santa Elena Cantón: La Libertad Fecha de elaboración: 17 de junio del 2026 2. INTRODUCCIÓN Actualmente, la posibilidad de eventos hidrometeorológicos extremos demanda mantener acciones de preparación y monitoreo, considerando los potenciales impactos sobre la población, la infraestructura, los servicios esenciales y los medios de vida. Los sectores prioritarios comprenden las zonas con antecedentes de"
dc1ff90524f4,Santa Elena,Salinas,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Santa Elena/Salinas/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
ef552b61a8fc,Santa Elena,Salinas,Plan / referencias,MD,md,0.0,,,,REFERENCIAS_ARCHIVOS_COMPARTIDOS.md,Santa Elena/Salinas/01_PLAN_COMPARTIDO_O_REFERENCIAS/REFERENCIAS_ARCHIVOS_COMPARTIDOS.md,Formulario F01; Formulario F02,"# Archivos compartidos o registros localizados · Santa Elena / Salinas ## GADSALINAS_PAENOS_2026_2027 Tipo: Registro/base Fuente: File Library Nota: Registros disponibles F01, F02 y F05. Nota: esta carpeta contiene referencias y extractos operativos. Los binarios originales no se pudieron incrustar automáticamente desde la Biblioteca de Archivos."
58195100e41b,Santa Elena,Salinas,Plan / referencias,Plan / contingencia,docx,0.01,,,,Plan de Acción Territorial El Niño 2026-2027.docx,Santa Elena/Salinas/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan de Acción Territorial El Niño 2026-2027.docx,Inundación/anegamiento; Erosión/socavación; Deslizamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Recursos/maquinaria,PLAN DE ACCIÓN TERRITORIAL ANTE EL EVENTO EL NIÑO (ENOS) 2026–2027 GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE SALINAS PROVINCIA DE SANTA ELENA 1. DATOS GENERALES Provincia: Santa Elena Cantón: Salinas Fecha de elaboración: 23 de junio de 2026 Responsables técnicos: Ing. Diana Vacacela De La A – Directora de Gestión de Riesgos. Ing. Carlos Rivera – Jefe de Preparación para la Respuesta. Institución responsable: Gobierno Autónomo Descentralizado Municipal de Salinas. 2. INTRODUCCIÓN El cantón 
f6107e26a986,Santa Elena,Salinas,Plan / referencias,PDF soporte,pdf,3.19,,,,ChatGPT - Asistente Técnico ENOS Guayas 2.0.pdf,Santa Elena/Salinas/01_PLAN_COMPARTIDO_O_REFERENCIAS/ChatGPT - Asistente Técnico ENOS Guayas 2.0.pdf,Inundación/anegamiento; Erosión/socavación; Deslizamiento; Infraestructura expuesta,"Asistente Técnico ENOS Guayas 2.0 Compartir Para generar el Plan de Acción Cantonal ENOS 2026–2027 con la estructura oficial SNGR, primero necesitamos completar los Datos Generales. La estructura referencial obligatoria está definida por la SNGR para los GAD cantonales. Empecemos por lo básico: ¿Para qué cantón vamos a preparar el Plan de Acción ENOS 2026–2027? Si lo conoce, puede responder en una sola línea: Provincia: Cantón: Fecha de elaboración: Responsable técnico (nombre y cargo): Con esa "
93ea44ce4d6a,Santa Elena,Salinas,Seguimiento F07,Guía F07,txt,0.0,63,,,GUIA_SEGUIMIENTO_F07.txt,Santa Elena/Salinas/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,"SEGUIMIENTO F07 · Santa Elena / Salinas Estado sugerido para seguimiento mensual: - Actualizar porcentaje de implementación cada mes. - Registrar actividades ejecutadas, actividades pendientes, brechas, apoyo requerido y verificables. - Usar criterios C1-C10 para medir avance. - Adjuntar actas, fotos, mapas, oficios, informes técnicos o enlaces Drive. Porcentaje base sugerido: 63 %"
913ff1a95424,Santa Elena,Salinas,Informe de valoración,Informe / revisión,md,0.0,63,Registros F01-F02-F05 localizados; sin plan final localizado,"Base parcial; requiere acciones, recursos y seguimiento",INFORME_VALORACION_SALINAS.md,Santa Elena/Salinas/02_INFORME_VALORACION/INFORME_VALORACION_SALINAS.md,Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Formulario F01; Formulario F02; Seguimiento F07,"# INFORME DE VALORACIÓN TÉCNICA ## Plan de Acción ENOS 2026-2027 · Santa Elena / Salinas **Estado documental:** Registros F01-F02-F05 localizados; sin plan final localizado **Porcentaje estimado de afinidad / concordancia con lineamientos SNGR:** 63 % **Condición técnica:** Base parcial; requiere acciones, recursos y seguimiento ## 1. Base de valoración Existe base de puntos, infraestructura y preparación, pero faltan acciones F04, capacidades F06, seguimiento F07 y plan final. ## 2. Criterios a"
5bb4699afa02,Santa Elena,Santa Elena,Informe de valoración,Informe / revisión,md,0.0,45,Registro F01 localizado; sin plan final localizado,Información inicial insuficiente,INFORME_VALORACION_SANTA ELENA.md,Santa Elena/Santa Elena/02_INFORME_VALORACION/INFORME_VALORACION_SANTA ELENA.md,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Formulario F01; Formulario F02; Seguimiento F07,"# INFORME DE VALORACIÓN TÉCNICA ## Plan de Acción ENOS 2026-2027 · Santa Elena / Santa Elena **Estado documental:** Registro F01 localizado; sin plan final localizado **Porcentaje estimado de afinidad / concordancia con lineamientos SNGR:** 45 % **Condición técnica:** Información inicial insuficiente ## 1. Base de valoración Se localiza caso de la institución, pero no documento de plan ni formularios complementarios. ## 2. Criterios aplicados La valoración se organiza sobre diez criterios operat"
b06ad1879bcd,Santa Elena,Santa Elena,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Santa Elena/Santa Elena/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
5d7be9a73e19,Santa Elena,Santa Elena,Seguimiento F07,Guía F07,txt,0.0,45,,,GUIA_SEGUIMIENTO_F07.txt,Santa Elena/Santa Elena/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,"SEGUIMIENTO F07 · Santa Elena / Santa Elena Estado sugerido para seguimiento mensual: - Actualizar porcentaje de implementación cada mes. - Registrar actividades ejecutadas, actividades pendientes, brechas, apoyo requerido y verificables. - Usar criterios C1-C10 para medir avance. - Adjuntar actas, fotos, mapas, oficios, informes técnicos o enlaces Drive. Porcentaje base sugerido: 45 %"
5210a55f747e,Santa Elena,Santa Elena,Plan / referencias,Plan / contingencia,pdf,0.47,,,,Oficio remitir plan a Z5(1)-signed.pdf,Santa Elena/Santa Elena/01_PLAN_COMPARTIDO_O_REFERENCIAS/Oficio remitir plan a Z5(1)-signed.pdf,,"Oficio Nº 0405-2026-GADMSE-A Santa Elena, junio 24 del 2026 Señor Ing. Jairo Fabricio Jaramillo Rucano COORDINADOR ZONAL 5 DE GESTIÓN DE RIESGOS SECRETARÍA NACIONAL DE GESTIÓN DE RIESGOS En su despacho.- Asunto: Remisión de Plan de Acción Territorial ante el Evento ENOS 2026–2027 De mi consideración: En atención al Memorando Nro. SNGR-CZ5GR-2026-0205-M, de fecha 23 de mayo de 2026, mediante el cual se socializan las resoluciones y lineamientos estratégicos para los Gobiernos Autónomos Descentral"
9d945d498615,Santa Elena,Santa Elena,Plan / referencias,Plan / contingencia,pdf,5.1,,,,Plan de acción Enos2026_SE.v1-signed-signed (1).pdf,Santa Elena/Santa Elena/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan de acción Enos2026_SE.v1-signed-signed (1).pdf,Inundación/anegamiento; Desbordamiento; Erosión/socavación; Deslizamiento; Infraestructura expuesta; COE / coordinación,"PLAN DE ACCION TERRITORIAL ANTE EL EVENTO EL NIÑO, DEL CANTON SANTA ELENA DIRECCION CANTONAL DE GESTION DE RIESGOS 2026 - 2027 1 Contenido 1 INTRODUCCIÓN ............................................................................................. 2 2 OBJETIVOS DEL PLAN .................................................................................. 3 2.1 Objetivo General ....................................................................................... 3 2.2 Objetivos Específicos ......."
